Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[strain]	Characteristics[individual]	Characteristics[infect]	Characteristics[developmental stage]	Characteristics[organism part]	Characteristics[protocol]	Characteristics[disease]	Characteristics[sex]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[cdna read]	Comment[cdna read offset]	Comment[cdna read size]	Comment[cell barcode offset]	Comment[cell barcode read]	Comment[cell barcode size]	Comment[end bias]	Comment[input molecule]	Comment[library construction]	Comment[primer]	Comment[sample barcode offset]	Comment[sample barcode read]	Comment[sample barcode size]	Comment[single cell isolation]	Comment[spike in]	Comment[umi barcode offset]	Comment[umi barcode read]	Comment[umi barcode size]	Protocol REF	Performer	Assay Name	Comment[technical replicate group]	Technology Type	Comment[ENA_EXPERIMENT]	Protocol REF	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[READ_TYPE]	Comment[READ_INDEX]	Protocol REF	Protocol REF	Derived Array Data File	Protocol REF	Derived Array Data File	Protocol REF	Protocol REF	Derived Array Data File	Factor Value[infect]	Factor Value[time]	Unit[time unit]
Pla_HDBR13798224	ERS18335683	SAMEA115337506	Homo sapiens	RH-HX	Hrv241, Hrv242	Tg infected	CS23,13pcw	placenta	scRNAseq	T. gondii infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798224	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798224_S1_L001	group 4	sequencing assay	ERX12060321	P-MTAB-141385	Pla_HDBR13798224_S1_L001_I2_001.fastq.gz	Pla_HDBR13798224_S1_L001_I2_001.fastq.gz	ERR12686172	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686172/Pla_HDBR13798224_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798224_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798224_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798224_matrix.mtx.gz	Tg infected	24hpi	hour
Pla_HDBR13798224	ERS18335683	SAMEA115337506	Homo sapiens	RH-HX	Hrv241, Hrv242	Tg infected	CS23,13pcw	placenta	scRNAseq	T. gondii infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798224	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798224_S1_L002	group 4	sequencing assay	ERX12060321	P-MTAB-141385	Pla_HDBR13798224_S1_L002_I1_001.fastq.gz	Pla_HDBR13798224_S1_L002_I1_001.fastq.gz	ERR12686214	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686214/Pla_HDBR13798224_S1_L002_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798224_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798224_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798224_matrix.mtx.gz	Tg infected	24hpi	hour
Pla_HDBR13798224	ERS18335683	SAMEA115337506	Homo sapiens	RH-HX	Hrv241, Hrv242	Tg infected	CS23,13pcw	placenta	scRNAseq	T. gondii infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798224	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798224_S1_L001	group 4	sequencing assay	ERX12060321	P-MTAB-141385	Pla_HDBR13798224_S1_L001_R1_001.fastq.gz	Pla_HDBR13798224_S1_L001_R1_001.fastq.gz	ERR12686172	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686172/Pla_HDBR13798224_S1_L001_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798224_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798224_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798224_matrix.mtx.gz	Tg infected	24hpi	hour
Pla_HDBR13798224	ERS18335683	SAMEA115337506	Homo sapiens	RH-HX	Hrv241, Hrv242	Tg infected	CS23,13pcw	placenta	scRNAseq	T. gondii infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798224	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798224_S1_L002	group 4	sequencing assay	ERX12060321	P-MTAB-141385	Pla_HDBR13798224_S1_L002_I2_001.fastq.gz	Pla_HDBR13798224_S1_L002_I2_001.fastq.gz	ERR12686214	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686214/Pla_HDBR13798224_S1_L002_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798224_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798224_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798224_matrix.mtx.gz	Tg infected	24hpi	hour
Pla_HDBR13798224	ERS18335683	SAMEA115337506	Homo sapiens	RH-HX	Hrv241, Hrv242	Tg infected	CS23,13pcw	placenta	scRNAseq	T. gondii infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798224	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798224_S1_L003	group 4	sequencing assay	ERX12060321	P-MTAB-141385	Pla_HDBR13798224_S1_L003_I1_001.fastq.gz	Pla_HDBR13798224_S1_L003_I1_001.fastq.gz	ERR12686218	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686218/Pla_HDBR13798224_S1_L003_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798224_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798224_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798224_matrix.mtx.gz	Tg infected	24hpi	hour
Pla_HDBR13798225	ERS18335684	SAMEA115337507	Homo sapiens		Hrv241, Hrv242	control/ none	CS23,13pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798225	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798225_S1_L001	group 5	sequencing assay	ERX12060322	P-MTAB-141385	Pla_HDBR13798225_S1_L001_R1_001.fastq.gz	Pla_HDBR13798225_S1_L001_R1_001.fastq.gz	ERR12686176	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686176/Pla_HDBR13798225_S1_L001_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798225_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR13798225	ERS18335684	SAMEA115337507	Homo sapiens		Hrv241, Hrv242	control/ none	CS23,13pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798225	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798225_S1_L002	group 5	sequencing assay	ERX12060322	P-MTAB-141385	Pla_HDBR13798225_S1_L002_I2_001.fastq.gz	Pla_HDBR13798225_S1_L002_I2_001.fastq.gz	ERR12686203	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686203/Pla_HDBR13798225_S1_L002_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798225_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR13798225	ERS18335684	SAMEA115337507	Homo sapiens		Hrv241, Hrv242	control/ none	CS23,13pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798225	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798225_S1_L003	group 5	sequencing assay	ERX12060322	P-MTAB-141385	Pla_HDBR13798225_S1_L003_I1_001.fastq.gz	Pla_HDBR13798225_S1_L003_I1_001.fastq.gz	ERR12686183	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686183/Pla_HDBR13798225_S1_L003_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798225_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR13798225	ERS18335684	SAMEA115337507	Homo sapiens		Hrv241, Hrv242	control/ none	CS23,13pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798225	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798225_S1_L002	group 5	sequencing assay	ERX12060322	P-MTAB-141385	Pla_HDBR13798225_S1_L002_R1_001.fastq.gz	Pla_HDBR13798225_S1_L002_R1_001.fastq.gz	ERR12686203	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686203/Pla_HDBR13798225_S1_L002_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798225_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR13798225	ERS18335684	SAMEA115337507	Homo sapiens		Hrv241, Hrv242	control/ none	CS23,13pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798225	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798225_S1_L003	group 5	sequencing assay	ERX12060322	P-MTAB-141385	Pla_HDBR13798225_S1_L003_R1_001.fastq.gz	Pla_HDBR13798225_S1_L003_R1_001.fastq.gz	ERR12686183	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686183/Pla_HDBR13798225_S1_L003_R1_001.fastq.gz	cell_barcode, umi_barcode	read1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798225_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR13798225	ERS18335684	SAMEA115337507	Homo sapiens		Hrv241, Hrv242	control/ none	CS23,13pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798225	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798225_S1_L001	group 5	sequencing assay	ERX12060322	P-MTAB-141385	Pla_HDBR13798225_S1_L001_I1_001.fastq.gz	Pla_HDBR13798225_S1_L001_I1_001.fastq.gz	ERR12686176	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686176/Pla_HDBR13798225_S1_L001_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798225_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR13798225	ERS18335684	SAMEA115337507	Homo sapiens		Hrv241, Hrv242	control/ none	CS23,13pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798225	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798225_S1_L003	group 5	sequencing assay	ERX12060322	P-MTAB-141385	Pla_HDBR13798225_S1_L003_R2_001.fastq.gz	Pla_HDBR13798225_S1_L003_R2_001.fastq.gz	ERR12686183	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686183/Pla_HDBR13798225_S1_L003_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798225_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR13798225	ERS18335684	SAMEA115337507	Homo sapiens		Hrv241, Hrv242	control/ none	CS23,13pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798225	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798225_S1_L001	group 5	sequencing assay	ERX12060322	P-MTAB-141385	Pla_HDBR13798225_S1_L001_R2_001.fastq.gz	Pla_HDBR13798225_S1_L001_R2_001.fastq.gz	ERR12686176	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686176/Pla_HDBR13798225_S1_L001_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798225_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR13798225	ERS18335684	SAMEA115337507	Homo sapiens		Hrv241, Hrv242	control/ none	CS23,13pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798225	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798225_S1_L003	group 5	sequencing assay	ERX12060322	P-MTAB-141385	Pla_HDBR13798225_S1_L003_I2_001.fastq.gz	Pla_HDBR13798225_S1_L003_I2_001.fastq.gz	ERR12686183	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686183/Pla_HDBR13798225_S1_L003_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798225_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR13798225	ERS18335684	SAMEA115337507	Homo sapiens		Hrv241, Hrv242	control/ none	CS23,13pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798225	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798225_S1_L001	group 5	sequencing assay	ERX12060322	P-MTAB-141385	Pla_HDBR13798225_S1_L001_I2_001.fastq.gz	Pla_HDBR13798225_S1_L001_I2_001.fastq.gz	ERR12686176	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686176/Pla_HDBR13798225_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798225_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR13798225	ERS18335684	SAMEA115337507	Homo sapiens		Hrv241, Hrv242	control/ none	CS23,13pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798225	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798225_S1_L002	group 5	sequencing assay	ERX12060322	P-MTAB-141385	Pla_HDBR13798225_S1_L002_I1_001.fastq.gz	Pla_HDBR13798225_S1_L002_I1_001.fastq.gz	ERR12686203	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686203/Pla_HDBR13798225_S1_L002_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798225_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR13798225	ERS18335684	SAMEA115337507	Homo sapiens		Hrv241, Hrv242	control/ none	CS23,13pcw	placenta	scRNAseq	control/ none	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798225	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798225_S1_L002	group 5	sequencing assay	ERX12060322	P-MTAB-141385	Pla_HDBR13798225_S1_L002_R2_001.fastq.gz	Pla_HDBR13798225_S1_L002_R2_001.fastq.gz	ERR12686203	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686203/Pla_HDBR13798225_S1_L002_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798225_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798225_matrix.mtx.gz	control/ none	48hpi	hour
Pla_HDBR13798226	ERS18335685	SAMEA115337508	Homo sapiens	RH-HX	Hrv241, Hrv242	Tg infected	CS23,13pcw	placenta	scRNAseq	T. gondii infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798226	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798226_S1_L001	group 6	sequencing assay	ERX12060323	P-MTAB-141385	Pla_HDBR13798226_S1_L001_I2_001.fastq.gz	Pla_HDBR13798226_S1_L001_I2_001.fastq.gz	ERR12686212	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686212/Pla_HDBR13798226_S1_L001_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798226_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798226_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798226_matrix.mtx.gz	Tg infected	48hpi	hour
Pla_HDBR13798226	ERS18335685	SAMEA115337508	Homo sapiens	RH-HX	Hrv241, Hrv242	Tg infected	CS23,13pcw	placenta	scRNAseq	T. gondii infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798226	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798226_S1_L002	group 6	sequencing assay	ERX12060323	P-MTAB-141385	Pla_HDBR13798226_S1_L002_I1_001.fastq.gz	Pla_HDBR13798226_S1_L002_I1_001.fastq.gz	ERR12686213	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686213/Pla_HDBR13798226_S1_L002_I1_001.fastq.gz	sample_barcode	index1	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798226_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798226_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798226_matrix.mtx.gz	Tg infected	48hpi	hour
Pla_HDBR13798226	ERS18335685	SAMEA115337508	Homo sapiens	RH-HX	Hrv241, Hrv242	Tg infected	CS23,13pcw	placenta	scRNAseq	T. gondii infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798226	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798226_S1_L002	group 6	sequencing assay	ERX12060323	P-MTAB-141385	Pla_HDBR13798226_S1_L002_I2_001.fastq.gz	Pla_HDBR13798226_S1_L002_I2_001.fastq.gz	ERR12686213	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686213/Pla_HDBR13798226_S1_L002_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798226_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798226_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798226_matrix.mtx.gz	Tg infected	48hpi	hour
Pla_HDBR13798226	ERS18335685	SAMEA115337508	Homo sapiens	RH-HX	Hrv241, Hrv242	Tg infected	CS23,13pcw	placenta	scRNAseq	T. gondii infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798226	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798226_S1_L003	group 6	sequencing assay	ERX12060323	P-MTAB-141385	Pla_HDBR13798226_S1_L003_I2_001.fastq.gz	Pla_HDBR13798226_S1_L003_I2_001.fastq.gz	ERR12686173	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686173/Pla_HDBR13798226_S1_L003_I2_001.fastq.gz	sample_barcode	index2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798226_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798226_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798226_matrix.mtx.gz	Tg infected	48hpi	hour
Pla_HDBR13798226	ERS18335685	SAMEA115337508	Homo sapiens	RH-HX	Hrv241, Hrv242	Tg infected	CS23,13pcw	placenta	scRNAseq	T. gondii infected	Unknown	organism part	P-MTAB-141382		P-MTAB-141388	P-MTAB-141384	Pla_HDBR13798226	RNA	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read2	0	91	0	read1	16	3 prime tag	polyA RNA	10x 3' v3	oligo-dT	0	index1	8	10x technology	none	16	read1	12	P-MTAB-141385	Wellcome Sanger Institute	Pla_HDBR13798226_S1_L002	group 6	sequencing assay	ERX12060323	P-MTAB-141385	Pla_HDBR13798226_S1_L002_R2_001.fastq.gz	Pla_HDBR13798226_S1_L002_R2_001.fastq.gz	ERR12686213	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR12686213/Pla_HDBR13798226_S1_L002_R2_001.fastq.gz	single	read2	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798226_barcodes.tsv.gz	P-MTAB-141389	Pla_HDBR13798226_features.tsv.gz	P-MTAB-141386	P-MTAB-141389	Pla_HDBR13798226_matrix.mtx.gz	Tg infected	48hpi	hour
